time,cpu_limit,cpu_usage,n,ram_limit_mb,ram_usage_mb,min_ms,lat50_ms,lat75_ms,lat95_ms,lat99_ms,t_norm,sin_day,cos_day,is_gap,time_since_last_obs,time_to_next_obs
1647270725.0,4.0,0.02867141,50.0,1024.0,252.256256,0.2,0.335,0.38,0.473,0.558,0.0,-0.743388079094993,-0.6688603470526986,0.0,0.0,0.0
1647270794.0,2.9125907,0.014469553,458.40002,1194.1394,2351.35,29646.482,35861.027,39431.086,42392.723,41829.336,7.65872711955273e-05,-0.7467349282096414,-0.6651217535096426,1.0,1.0,1.0
1647270863.0,4.0,0.01608851,50.0,1024.0,254.062592,0.215,0.347,0.392,0.478,0.533,0.000153174542391,-0.7500629756925776,-0.6613664131895388,0.0,0.0,0.0
1647270932.0,3.025739,0.018021239,378.23557,1819.6693,1347.2712,8884.702,11468.672,12760.889,22525.71,14030.3,0.0002297618135865,-0.7533721377100168,-0.6575944206897133,1.0,1.0,7.0
1647271001.0,3.0379636,0.018142471,387.80377,2053.5967,1440.5874,17175.879,16100.485,25699.826,24929.385,22653.934,0.0003063490847821,-0.7566623309806727,-0.6538058709394517,1.0,2.0,6.0
1647271070.0,2.6092474,0.01584903,366.89227,2059.404,1440.5996,19865.586,23807.062,27748.273,31227.324,29915.865,0.0003829363559776,-0.7599334726243109,-0.6500008593726286,1.0,3.0,5.0
1647271139.0,2.7544167,0.016669033,300.96768,1690.9839,1230.3357,18653.438,26999.994,28562.578,30066.695,31723.576,0.0004595236271731,-0.7631854802976933,-0.6461794817717282,1.0,4.0,4.0
1647271208.0,2.4739501,0.015274037,226.4357,1723.0244,1106.437,14002.705,22773.504,25951.738,24036.531,28516.988,0.0005361108983686,-0.7664182721295548,-0.6423418343420796,1.0,5.0,3.0
1647271277.0,2.447282,0.014990049,188.99098,1765.1155,1033.4858,12699.597,17199.068,22776.35,22535.28,25016.182,0.0006126981695642,-0.7696317667043583,-0.6384880137320732,1.0,6.0,2.0
1647271346.0,1.7964828,0.010472702,114.62581,1515.9829,1024.2527,12274.023,7782.8037,23521.777,29126.398,11179.039,0.0006892854407597,-0.7728258831390658,-0.6346181169414588,1.0,7.0,1.0
1647271415.0,4.0,0.02136342,50.0,1024.0,251.219968,0.189,0.328,0.379,0.512,0.728,0.0007658727119552,-0.7760005409736259,-0.6307322414532492,0.0,0.0,0.0
1647271484.0,2.0,0.00578519,50.0,1024.0,249.085952,36.306,125.233,146.531,184.869,215.207,0.0008424599831508,-0.7791556602935603,-0.6268304850854863,0.0,0.0,0.0
1647271553.0,1.0,0.00358452,50.0,1024.0,350.941184,2117.803,2684.056,2838.172,2991.422,3075.798,0.0009190472543463,-0.7822911616668227,-0.6229129460670835,0.0,0.0,0.0
1647271622.0,2.0,0.0069425599999999,50.0,1024.0,247.84896,0.205,28.765,46.707,74.352,94.443,0.0009956345255418,-0.785406966128066,-0.6189797230584432,0.0,0.0,0.0
1647271691.0,1.0,0.00358452,50.0,1024.0,361.222144,683.415,986.789,1057.845,1151.3,1213.417,0.0010722217967373,-0.7885029952530894,-0.6150309150578583,0.0,0.0,0.0
1647271760.0,2.0,0.0069425599999999,50.0,1024.0,250.331136,14.54,92.927,111.294,139.875,170.193,0.0011488090679329,-0.7915791710526688,-0.6110666215361216,0.0,0.0,0.0
1647271829.0,3.0,0.00955058,50.0,1024.0,246.308864,0.178,0.311,0.357,0.539,1.703,0.0012253963391284,-0.7946354161002204,-0.6070869422736991,0.0,0.0,0.0
1647271898.0,4.0,0.0133602299999999,100.0,1024.0,293.834752,0.177,0.301,0.361,0.637,1.786,0.0013019836103239,-0.7976716534351868,-0.6030919774843431,0.0,0.0,0.0
1647271967.0,3.0,0.01089024,100.0,1024.0,311.947264,0.385,40.464,58.67,82.503,103.209,0.0013785708815194,-0.8006878066010068,-0.5990818277668493,0.0,0.0,0.0
1647272036.0,4.0,0.01706537,100.0,1024.0,300.716032,0.185,0.313,0.406,0.861,3.422,0.001455158152715,-0.8036837996730196,-0.5950565940674363,0.0,0.0,0.0
1647272105.0,3.0,0.01202323,100.0,1024.0,302.862336,0.816,49.003,64.45,89.832,104.076,0.0015317454239105,-0.8066595571992947,-0.5910163777587197,0.0,0.0,0.0
1647272174.0,4.0,0.01706537,100.0,1024.0,302.4896,0.191,0.333,0.433,0.961,3.34,0.001608332695106,-0.8096150042805793,-0.5869612805319935,0.0,0.0,0.0
1647272243.0,3.0,0.01202323,100.0,1024.0,319.721472,0.328,29.691,39.327,55.024,67.974,0.0016849199663016,-0.8125500664689224,-0.5828914045354845,0.0,0.0,0.0
1647272312.0,4.0,0.01836982,150.0,1024.0,368.779264,0.276,41.858,57.803,80.849,92.993,0.0017615072374971,-0.815464669889541,-0.5788068522071433,0.0,0.0,0.0
