time,cpu_limit,cpu_usage,n,c,ram_limit_mb,ram_usage_mb,lat50_ms,lat66_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,lat100_ms,t_norm,sin_day,cos_day,sin_hour,cos_hour,is_gap,time_since_last_obs,time_to_next_obs
1647499959.0,0.3,0.018896997,100.0,21.0,256.0,43.656715,1995.0,2076.0,2080.0,2088.0,2108.0,2122.0,2178.0,2241.0,2241.0,0.0,0.9737281496323495,-0.2277136153451536,-0.6959127964017868,0.7181262979478228,0.0,0.0,0.0
1647499963.0,0.3,0.018504001,100.0,21.0,896.0,43.656715,1939.0,1953.0,1999.0,2004.0,2012.0,2012.0,2012.0,2012.0,2012.0,0.000258866166192,0.9736618692311612,-0.2279968517442313,-0.6908824112608023,0.7229671457337875,0.0,0.0,0.0
1647499967.0,1.8897492,0.123151235,339.77777,34.79362,654.0559,47.744583,3420.2954,3450.0676,3506.2363,3504.0696,3611.7258,3554.9324,3602.851,3622.2537,3638.7769,0.0005177323323841,0.9735955064426496,-0.2282800688511387,-0.6858183528130051,0.7277727577649884,1.0,0.0666666666666666,0.2
1647499971.0,1.8852824,0.10177994,347.90027,34.769234,597.48694,48.021267,3422.9722,3407.1855,3438.9568,3529.232,3587.9824,3560.7402,3608.6387,3625.6418,3641.8633,0.0007765984985762,0.9735290612724298,-0.2285632666419116,-0.6807208692245297,0.732542898540557,1.0,0.1333333333333333,0.1333333333333333
1647499975.0,1.904327,0.0891983,339.20538,35.30806,577.1702,48.564278,3442.7026,3412.872,3408.6772,3471.7263,3539.2349,3504.7483,3585.468,3623.0278,3686.484,0.0010354646647683,0.9734625337261243,-0.2288464450925864,-0.6755902075795391,0.7372773368432229,1.0,0.2,0.0666666666666666
1647499979.0,0.3,0.023486003,100.0,31.0,256.0,43.656715,3133.0,3174.0,3291.0,3298.0,3300.0,3300.0,3303.0,3312.0,3312.0,0.0012943308309603,0.9733959238093624,-0.2291296041792023,-0.6704266189625737,0.7419758409722057,0.0,0.0,0.0
1647499983.0,0.3,0.014844,100.0,31.0,512.0,43.656715,3050.0,3118.0,3119.0,3119.0,3146.0,3192.0,3243.0,3244.0,3244.0,0.0015531969971524,0.9733292315277804,-0.229412743877799,-0.6652303550462177,0.7466381819362595,0.0,0.0,0.0
1647499987.0,1.9046986,0.11607022,334.23697,35.01159,730.0123,48.674362,3451.286,3472.1528,3524.5005,3589.6582,3680.7327,3610.1313,3722.77,3774.2751,3858.775,0.0018120631633445,0.9732624568870212,-0.2296958641644186,-0.6600016680460151,0.751264133428768,1.0,0.0666666666666666,0.2
1647499991.0,1.8788159,0.10591102,352.44846,36.539192,625.3472,48.27237,3540.411,3523.7104,3597.678,3757.8813,3789.8494,3728.9854,3789.7175,3787.762,3839.029,0.0020709293295366,0.9731955998927354,-0.2299789650151047,-0.6547408134918425,0.7558534693629713,1.0,0.1333333333333333,0.1333333333333333
1647499995.0,1.896539,0.09810351,348.08997,39.789726,460.08862,49.22753,3794.7896,3739.079,3765.7605,3865.611,3954.338,3891.0205,3999.0054,4031.4482,4135.1475,0.0023297954957287,0.97312866055058,-0.2302620464059022,-0.6494480484985425,0.7604059654562388,1.0,0.2,0.0666666666666666
